review_id,title,text,rating,author,app_version,date,app_name,platform,extraction_method,extraction_date,userImage,thumbs_up,developer_response,replied_at,appVersion,has_complaint,is_analyzed_by_id,claude_summary,claude_sentiment,primary_category,complaint_severity,analysis_status,output_tokens
c72bdc45-a6a4-4044-a23c-b70d79c4330c,,This stupid app just keeps loading and never works.,1.0,A Google user,5.7.0.9,2020-04-27 9:08,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"GodSpeed, I can imagine how annoying it is to try to use an app that is constantly loading. It sounds like the app version you are using is out of date. Please uninstall and then reinstall the app on your device or try to update the app via the Play Store. Let us know if issues are persistent after updating. ^tb",2020-04-28 12:17,5.7.0.9,False,False,The app keeps loading and never works.,Negative,Performance,Critical,success,45
918071c9-21c8-446f-8e89-cf7fad28b048,,Helpful in COVID times,4.0,A Google user,5.14.1.1,2020-04-26 12:31,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Steve, we're glad to hear that our app is helping you stay safe during these difficult times. Is there anything we can do to gain a 5-star rating from you? Our app developers are very receptive to customer feedback. We look forward to your response! =) ^tb",2020-04-28 12:02,5.14.1.1,False,False,Helpful app during COVID-19 pandemic,Positive,Features,Minor,success,47
7ccb8e26-fa71-44f0-9468-d05e2e817123,,Easy to use. Great service,5.0,A Google user,5.14.1.1,2020-04-24 13:40,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Dave, we're thrilled that our app has been easy for you to use. Thanks so much for the 5-star rating! =) ^tb",2020-04-28 11:14,5.14.1.1,False,False,Easy to use app with great service.,Positive,User Experience,Minor,success,46
1227123f-3e05-4020-9486-b7298e14b673,,Worked fine before now stuck waiting to log in on both wifi and cell. Provide cell number it fails to retrieve account information to send code. Stuck in this loop. Luckily android tracks my data usage. I guess I'll wait for my paper bill. Edit: started working again without any changes from me,3.0,A Google user,5.14.1.1,2020-04-24 11:45,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,"Asad, I know how important it is to have consistent access to the app to manage your data usage and avoid overages. Did you recently update the app? Update: We're glad to hear that the app is working better for you again. Thanks so much for taking the time to update your review. =) ^tb",2020-04-28 11:11,5.14.1.1,False,False,"App is stuck in a login loop, unable to retrieve account information or receive a code.",Negative,Login Issues,Major,success,56
d51e93fe-4c0d-43f1-ad62-fb7df51eca80,,The application does not remember the user name and password. Every time you have type it.,1.0,A Google user,,2020-04-24 4:59,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Hello there Abdul! With the latest update, this issue should have been resolved. Can you kindly try removing/readding the app, followed by a device reboot to see if this resolves the issue? Thank you kindly. :) ^yc",2020-04-24 11:18,,False,False,"The app does not remember user login credentials, requiring manual entry every time.",Negative,Login Issues,Major,success,53
407b4d6e-4f8d-4c68-9342-48a68d4895d7,,like,5.0,A Google user,5.14.1.1,2020-04-23 11:20,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,Thanks for the 5-star review Lonleyfren Ok! We value your feedback. :) ^mg,2020-04-23 17:55,5.14.1.1,False,False,Positive review for the Rogers app.,Positive,User Experience,Minor,success,46
b5869665-245c-4f85-acd6-80e808a07954,,The app just crash when I try starting it...,1.0,A Google user,5.14.1.1,2020-04-23 10:48,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Hi Olivier, thanks for bringing this up to our attention. Have you tried clearing the app cache? It seems to fix the issue for many users. Don't forget to reboot your phone before trying again. If it doesn't work, could you let us know whether it happens on wi-fi or data and if you get an error message when that happens? Let us know! ^mg",2020-04-23 17:37,5.14.1.1,False,False,The app crashes when trying to start it.,Negative,App Crashes,Critical,success,48
77ab8dec-7535-4d48-acd3-5755eef14828,,Trying to change password,1.0,A Google user,5.14.1.1,2020-04-23 4:04,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Louise, I know how important it is to be able to change your password easily so we definitely want to help you with this. What seems to be happening when you try to change your password using the Forgot Password feature? ^tb",2020-04-23 12:33,5.14.1.1,False,False,Trying to change password,Negative,Login Issues,Major,success,44
823cc960-8adf-4a97-988f-1b3baf8b0e53,,App crashes right away,1.0,A Google user,5.14.1.1,2020-04-23 1:05,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Gabriel, trying to use an app that crashes often is a major pain. Did they start happening after the latest update? If yes, it sounds like the update was not installed properly on your device. Please uninstall/reinstall or disable/enable the app on your device and let us know if issues are ongoing. ^tb",2020-04-23 12:06,5.14.1.1,False,False,App crashes right away,Negative,App Crashes,Critical,success,44
0908d2a2-7515-4bd5-ba4d-87ad070c6959,,very gold standard,4.0,A Google user,5.12.0.5,2020-04-22 17:16,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"John, we're glad to hear that our app is working so well for you. What can we do to gain a 5-star rating from you? Our app developers are very receptive to customer feedback. We look forward to your response. =) ^tb",2020-04-23 11:55,5.12.0.5,False,False,The app is considered the 'gold standard'.,Positive,User Experience,Minor,success,49
4229e53a-cd39-491e-9d74-2c7a455624f0,,"Not showing correct plan. I subscribed to unlimited monthly plan, but the main page is showing that my 0 mb is remaining and giving warning sign and threating that it could cost me $200 charges.",3.0,A Google user,5.14.1.1,2020-04-21 19:38,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Habib, I know how important it is that the app is showing the correct plan that you subscribe to. Did you recently change your plan or make any changes to your service? Update: Oh no, that doesn't sound right. Please reach out to us on Social Media via @RogersHelps on Twitter or on Facebook.com/Rogers so we can take a closer look. ^tb",2020-04-23 10:39,5.14.1.1,False,False,"The app is not showing the correct plan, leading to confusion and potential charges.",Negative,Billing,Major,success,54
a54a3a6c-269b-4494-92ab-72c929f3aee9,,The App don't work after the new update,1.0,A Google user,5.14.1.1,2020-04-21 16:41,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Lawrence, it's disappointing to hear that the app is no longer working since you did the recent update. It may not have installed properly on your device. Please uninstall/reinstall or disable/enable the app on your device and let us know if issues are persistent. ^tb",2020-04-23 10:30,5.14.1.1,False,False,The app doesn't work after the new update.,Negative,App Crashes,Critical,success,49
2ec9aece-d699-4bf7-b7bf-de3993865f9a,,Great dash board,5.0,A Google user,5.14.1.1,2020-04-21 7:05,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Roger, thanks so much for the 5-star rating! =) ^tb",2020-04-21 12:33,5.14.1.1,False,False,Great dashboard app,Positive,User Experience,Minor,success,42
6e92d7be-294d-4a0c-9cf7-3aad4d2b177b,,"Works amazing, pay bills, see your account, and very fast.",5.0,A Google user,5.14.0.91,2020-04-20 17:09,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,1.0,"majorlifts, we're thrilled that our app has been so useful to you. Thanks so much for the 5-star rating! =) ^tb",2020-04-21 12:30,5.14.0.91,False,False,"Works amazing, pay bills, see your account, and very fast.",Positive,Features,Minor,success,51
38848062-bd87-4102-bed3-521d68c80604,,Gliching,2.0,A Google user,3.7.2,2020-04-20 14:21,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,0.0,"Viktor, trying to use an app that glitches often is never a fun experience. What do you notice is happening when the app is not working properly? Do you get an error message of any kind? Does it happen when performing specific tasks? ^tb",2020-04-21 12:13,3.7.2,False,False,Glitching issues with the app.,Negative,App Crashes,Major,success,48
d1d8bfbc-6e88-4236-be8b-774ad4817001,,"One among the worst apps ever built. Everytime I open the App, I see ""What's New"" replay, even if there is nothing new. Nothing you need is accessible in the app. You have to go to their website. Funnily you guys suggest reinstall. I have a Huawei P20 Lite, which comes preloaded with MyRogers app. There is no provision to uninstall it. I have already uninstalled all thr updates and reinstalled. I will wait until the next app update to see if it replays the Whats New again.",1.0,A Google user,5.14.1.1,2020-04-19 17:58,Rogers,Android,google_play_scraper,2025-05-22,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,16.0,"Hi Sudhir, if you have tried the recommended steps and still no luck, please feel free to post a new message here: https://roge.rs/2F4tbNN to receive guidance for your issue! Thanks so much! ^yc  :) ^yc",2020-04-21 10:54,5.14.1.1,False,False,Terrible app experience with constant 'What's New' notifications and lack of functionality.,Negative,User Experience,Critical,success,56
