title,text,rating,author,app_version,date,app_name,platform,extraction_method,extraction_date,vote_sum,vote_count,review_id
Mode paysage iPad Pro svp,Mode paysage iPad Pro svp,5,ChartreuxMan,11.0.1,2025-01-26 07:17:37,Bell,iOS,itunes_rss,2025-05-29,0,0,7a49616bc97fcbef9187b825e4142082
I pay his Internet bills,But we haven’t lived together in a year,5,Jackson and Alex,11.0.0,2025-01-25 16:09:00,Bell,iOS,itunes_rss,2025-05-29,0,0,9a273f605282d3c832f8f8e640860eb3
Doesn’t work,Says I’m signed up for pre-authorized payments but doesn’t work,1,MusicJock3,11.0.0,2025-01-25 13:25:06,Bell,iOS,itunes_rss,2025-05-29,0,0,1dda2afc0e247268d740d5b3ced9a708
Customer Care,"Your customer service over the phone is poor, I’m frustrated with a few things with you guys and I’ve started the conversations out professionally and then your team gets frustrated with me because of your mistakes or your computers mistakes, not very professional at all, I had called in numerous times and asked for a call back if disconnected and not once did I get a call back, again very unprofessional get it together all I wanted was some help with my bill",1,AllenForhan,11.0.0,2025-01-24 11:16:11,Bell,iOS,itunes_rss,2025-05-29,0,0,2396e3631e61304842f2d2dfc71988f3
Inflation?,Price goes up like every three months,1,beardedhockeyguy,11.0.0,2025-01-24 08:17:10,Bell,iOS,itunes_rss,2025-05-29,0,1,86b52c9e7f95f896677b7bd3584730b5
Doesn’t not log you out!!!!,"When you exit the app, it does not completely log you off. 

Your account is still accessible which is a contradiction to the effect of logging off, considering that when you typically log off any app of this sort, you cannot access your account without logging back on. Therefore your information can be manipulated without you even knowing because it is available.

I will not download the app until they have fixed this issue.",1,Not happy-27,11.0.0,2025-01-23 20:02:42,Bell,iOS,itunes_rss,2025-05-29,0,1,ae3359b0f550a418683f5f2bce2a9533
Bell,Terrible,1,zardave,11.0.0,2025-01-23 13:10:41,Bell,iOS,itunes_rss,2025-05-29,0,1,0eaea7070b27e21dbe01ed01dc6d2bc5
Paying bill,I keep having to re enter my information every time I want to pay the bill,3,Yashkookmo,11.0.0,2025-01-23 08:50:50,Bell,iOS,itunes_rss,2025-05-29,0,0,f8241da6d260beb38c0beeb64bdf5614
Pretty horrible billing,"They will lie about fees, any other provider will be more satisfactory",1,1727485959,11.0.0,2025-01-23 03:43:47,Bell,iOS,itunes_rss,2025-05-29,0,1,b7536b86da3aafa7ddfa3d3e0f818b3c
Credit card payment,"Unable to add credit card, I have provided valid details, but app did not accept it.",1,VJ credit card payment,11.0.0,2025-01-22 17:05:31,Bell,iOS,itunes_rss,2025-05-29,0,0,3ead6438122082918cc1e6a7c3c3f60e
Paying my bill,I have 2 accounts and cannot pay my bill from the app. When I press pay key the app freezes.,1,L&GHome,11.0.0,2025-01-22 16:04:30,Bell,iOS,itunes_rss,2025-05-29,0,0,021a14673093cb50690b27677dbd9c01
Stupid website,Can never download a statement for the current month. Every click takes me to the statement from a year ago,1,Jazzy Dasy,11.0.0,2025-01-22 12:16:43,Bell,iOS,itunes_rss,2025-05-29,0,0,2d51dbc142d5c89083fb7f62be081d87
Very good,Good,5,Hamd Aljasham,11.0.0,2025-01-21 21:10:38,Bell,iOS,itunes_rss,2025-05-29,0,0,8850f8e2758314f2c963acaa59a46816
Billing,Way to expensive,1,satinderrandhawa,11.0.0,2025-01-21 15:59:58,Bell,iOS,itunes_rss,2025-05-29,0,0,e31f06b9e8dcd92c31a4985debae2655
Bell is a scam,Increased my bill for mobility within 3 months of getting,1,hbnsmdxm,11.0.0,2025-01-21 15:43:42,Bell,iOS,itunes_rss,2025-05-29,0,0,1e7997a1ee53ac2fc344f1d512fbd5d5
Let’s Talk,Worst company that bounced me around from person to person for hours to the point that I cried after yelling at someone. I gave up after 4 hours on the phone.  After being so upset the rest of the day I decided to cancel everything I had with Bell. Never looked back!,1,Beachbobble,11.0.0,2025-01-21 15:26:59,Bell,iOS,itunes_rss,2025-05-29,0,0,5f37f8941e5cb2ea938d902225e3dc0b
Complain about net,It works too slow,1,Network complain,11.0.0,2025-01-21 13:09:55,Bell,iOS,itunes_rss,2025-05-29,0,0,710a8fa87181920f0db7cb3e7ac06830
Broken app,The app is extremely hard to use and will not load most times. Also the fact that Bell can’t get their billing sorted out for my account. It’s just aggravating as they keep adding additional amounts to my amount owing because they think that they have a mobility account with me which they don’t,1,Warthog2025,11.0.0,2025-01-20 19:00:03,Bell,iOS,itunes_rss,2025-05-29,0,0,20072ba1f90be924453bcf4bae6544f8
Bill dies not break down charges,Bill does not break down charges. That is a necessity for businesses,1,Didsgusted,11.0.0,2025-01-20 16:56:20,Bell,iOS,itunes_rss,2025-05-29,0,0,b2bc534782fef1cba3fea608ab15577b
Avis de paiement erroné,"J’ai reçu deux avis de paiement de facture une pour le Cel, et l’autre pour le forfait télé. Internet celui-ci me dirige à la facture du Cel ! ?
Impossible de consulter et imprimer la facture du forfait télé. Internet,
Encore une perte de temps à discuter avec le service client",1,sans-limite,11.0.0,2025-01-20 12:30:16,Bell,iOS,itunes_rss,2025-05-29,1,1,f487f02decaace1dd38d2af6468a8b5c
Scandalous .... service provider,"Find another mobility provider ... taken advatage of , abusded , unethical. These are terms that come to mind when I think of my last two years under contract with bell ... 

What a mistske this was choosing bell for our five lines ....",1,athletes foot fungus,11.0.0,2025-01-20 08:44:43,Bell,iOS,itunes_rss,2025-05-29,0,0,1fe07273e6659a4f5d52d99526023907
Broken towers range in Calgary Alberta Canada voice is broken when phone calls,No clear talk some time,2,brar gary,11.0.0,2025-01-19 18:47:35,Bell,iOS,itunes_rss,2025-05-29,0,0,7963d0a87c5e429711de062a296b40ab
Biometrics??,"When can Face ID be used to authenticate me? 

Logging into an app for my cell phone account should allow me to use biometrics like banking apps use.",2,Kaemantn,6.23.0,2025-05-17 18:15:01,Rogers,iOS,itunes_rss,2025-05-29,0,0,37ab7b1597d624c96a3982a6e44a2692
One of the worst apps and worst providers ever,Most of the time does not load bills and payments history. It’s messed up big time. Rogers needs to improve this. Plus I keep getting missed payments but there is an automatic payment setup with my credit card and every month app takes the payment on time. Still I get miss payments every single month. This is why my credit score is getting low and low every single month. I did call at least 7 times in the past 4 months about this matter and they just seem to can’t find out why I am getting that miss payment. And they don’t care about their customers at all. I am gonna call them again and try to fix this issue. If they can’t fix this issue then I will have no choice but to cancel Rogers from my life and will make sure nobody uses Rogers from entire family.,1,Ifty69,6.23.0,2025-05-17 01:00:45,Rogers,iOS,itunes_rss,2025-05-29,0,0,fe7b2fd584bc3bdc2b779b56d260b405
Crash crash crash,Three times tonight. Can’t even watch tv.,1,Smilieman,6.23.0,2025-05-14 23:06:51,Rogers,iOS,itunes_rss,2025-05-29,0,0,c810d13729b959e8df7ceff22c2e6107
Slow network,Roger have slowest network ever. I experienced everyday,1,Astagfaar,6.23.0,2025-05-14 18:04:56,Rogers,iOS,itunes_rss,2025-05-29,0,0,f8453d599366bb4b7ec1538cbe437d2c
Customer service is terrible. Expect to spend hours apon hours onHoldWithNo resold,Hho,1,Sher0708,6.23.0,2025-05-14 17:20:24,Rogers,iOS,itunes_rss,2025-05-29,0,0,4b4596b71c79ea5616e6de61c7b01a1b
Good,fabulous,5,kulrajbir singh,6.23.0,2025-05-13 14:15:24,Rogers,iOS,itunes_rss,2025-05-29,0,0,9dc71664d549fcd64a21fdb2811d9bdf
Worst service ever,"I have zero service no matter where I go.  I had to buy a WIFI boaster for my 1900 sqft home or sit on my stairs to get service. I have zero data when I head north, I’m down to nothing after Beaverton, my husband has full service with bell.
I recently cancelled my home phone and my TV, they cancelled my home phone (48.00) but just billed me for my TV that my boxes have been out of commission since Dec.  plus the representative told me they didn’t want my boxes back because they were obsolete, so I could keep them or take them to a land fill. Then I got an email demanding I send them back.
I so dislike wasting my precious time calling this company and knowing what ever I ask will just cause me more issues.
Maybe if they invested their money in true customer service and towers to give their clients top notch service would be more effective then buying sports /concert centers and giving out  a million dollars as price money we may be impressed paying out huge dollars for the most unreliable service",1,alizavetta,6.23.0,2025-05-12 20:40:57,Rogers,iOS,itunes_rss,2025-05-29,0,0,4b80518f32082d2fc51cecc500fcf153
Slow,Very slow service,2,Bell Roger,6.23.0,2025-05-09 16:32:36,Rogers,iOS,itunes_rss,2025-05-29,0,0,e14bda9c1a49d7ecb761c22d5009e837
The best telecommunication,The best telecommunication and the best application,5,yosyos2680,6.23.0,2025-05-09 12:56:41,Rogers,iOS,itunes_rss,2025-05-29,0,0,dfa41614bbe164ef9c8b6f1ab2b31ed0
Many mix ups,Long waiting times to be connected with live agents Wring contact number and wrong name,3,Kuujjuaraapik,6.23.0,2025-05-09 09:15:16,Rogers,iOS,itunes_rss,2025-05-29,0,0,005a383f70bca9fa04e18f7bbf742a24
App directs me to website,What’s the point of an app when it always directs me to sign in on the website?,1,Benji Wawatay,6.23.0,2025-05-09 09:13:25,Rogers,iOS,itunes_rss,2025-05-29,0,0,4835b5dd32125b7d1ae97f782ea8a442
Great service,"Very respectable polite, and helpful.",5,theteh)K(,6.23.0,2025-05-08 19:26:07,Rogers,iOS,itunes_rss,2025-05-29,0,0,b43ee94b0f3c8790cb0f07244d9ba046
Overcharging,Overcharging,1,&gato&,6.23.0,2025-05-08 14:39:28,Rogers,iOS,itunes_rss,2025-05-29,0,0,1aa3eb0969c26c892102672aec356f10
Review,I’m very pleased and satisfied with my Roger’s service. Thank you!,5,princessjudz,6.23.0,2025-05-03 17:52:05,Rogers,iOS,itunes_rss,2025-05-29,0,0,9adce40fec1b39bf38f6dbc1df7384fc
Customer service and sales representatives,Never trust any representative from Rogers. They lie  to sell their products eventually deny to fulfill their commitments so please make sure you read the terms instead of trusting the conversation. Again never ever trust them,1,Rooooku1,6.23.0,2025-05-02 20:01:33,Rogers,iOS,itunes_rss,2025-05-29,0,0,f7f6badae7ab2f11d70d7931d3ffc85e
Login doesn’t work,Login works 1 out of 10 times. Not fit for purpose.,1,Channel 200,6.23.0,2025-05-01 20:53:43,Rogers,iOS,itunes_rss,2025-05-29,0,0,40beff5b51fa01c8f8101b55f8a11627
More bill pay options needed,Still hoping apple pay would be added to the bill pay options.,3,Fuluzo,6.23.0,2025-05-01 17:27:52,Rogers,iOS,itunes_rss,2025-05-29,0,0,e8eb161c0903c062792d65cb0e316397
Don’t use Roger’s,We have had problems with our internet for four days now and Roger’s support IS DOING NOTHING but tell us they are working on it,1,Scffvhhidcjfvixkfhjfg,6.22.1,2025-04-28 11:00:16,Rogers,iOS,itunes_rss,2025-05-29,0,0,0c0b72e0430565324531ae5d3914a82d
Annoying Sign-in and Payment,"1. Every time when I open the app ( couple times per month) I need to sign in again…. Where is FaseID sign-in?
2. Where is autocomplete for credit cards details? Why should enter credit card number/date/cvv manually? 
I use the app to check the bill and pay the bill but you make it hard to do. 
3. I’ve added add on to my mobile plan and it is absent in the app… it pushes me to use the web. 

I can do the same using web with autocomplete functionality when it is more convenient. Please improve the app and will update the review.",1,bws2007654321,6.22.1,2025-04-28 05:01:11,Rogers,iOS,itunes_rss,2025-05-29,0,0,ec3fe08e9ac2acd50e8f8aa9b7e83b6f
Iow speed of internet,Very low speed internet,1,Ali Reza N.,6.22.1,2025-04-27 19:19:51,Rogers,iOS,itunes_rss,2025-05-29,0,0,d4e2fad62b1ccfb4aaaa6e575d1ddd0c
Payment arrangements,Payment arrangements was made and confirmed and Roger’s still suspended my service before the payment date,1,1-3/(5,6.22.1,2025-04-26 16:33:17,Rogers,iOS,itunes_rss,2025-05-29,0,0,4a4105640e746dbd414c39936bdaa3fb
Charging too much,Every month they are charging me too much,1,ghvcdzvhjjn,6.22.1,2025-04-25 08:05:08,Rogers,iOS,itunes_rss,2025-05-29,0,0,6ea7263676b7b6ce82c4d5e4c28cb062
In the world fastest network 🇨🇦,It’s my opinion,4,nurhajii,6.22.1,2025-04-25 07:05:42,Rogers,iOS,itunes_rss,2025-05-29,0,0,3b9a1e7050592b0c4c6b581d1f28f02d
Not help full,The phone is not helpful,1,thhvsvshsjshsb,6.22.1,2025-04-24 20:28:50,Rogers,iOS,itunes_rss,2025-05-29,0,0,28ae6a365e4eba09f2ae7c037486506a
MISREPRESENTATION,"Functions on the app are a misrepresentation of what they actually do… I just had a manager from Rogers. Tell me that when I log into the app and turn off data roaming that it does not turn off data roaming… They specifically told me that the function is completely useless and it does nothing… That is completely unacceptable, and completely unfair and a complete misrepresentation of what the function is called, and what it should do… I’m so disappointed.",1,shaynsey,6.22.1,2025-04-24 07:04:32,Rogers,iOS,itunes_rss,2025-05-29,0,0,ea39a6f8f8b6196e69c26f46af74b7c7
It’s a mafia company,For three months they charge me $2550. Those guys is mafia believe me don’t open it. Any account with the Rodgers is ridiculous company it’s a really bad service too.,1,Alan Timari,6.22.1,2025-04-21 15:06:36,Rogers,iOS,itunes_rss,2025-05-29,0,0,102d87209cf6c00cb3b41bf09a0f9ee1
Great for the most part,"Information is arranged intuitively and common actions are easy to execute. Making a payment is the only pain point. It’s impossible to autocomplete your payment information from Passwords, BitWarden, or other password managers. It’s also not possible to use Apple Pay.",4,Harish Kukreja,6.22.1,2025-04-20 05:14:06,Rogers,iOS,itunes_rss,2025-05-29,0,0,fd29ab78b4debf51c7e3db2f045b8d4d
Lack of attractive offers,I am looking for international long distance calling minutes included plan for my phone but I did not find any so I will never recommend Rogers. Very poor offers.,1,Awful offers,6.22.1,2025-04-18 17:27:14,Rogers,iOS,itunes_rss,2025-05-29,0,0,c717072d85c7c9b79c9f3bf12326c90d
bad,"how is this service struggling to run a mobile game, it took a minute just to load app store and be able to write a review crazy",1,hockeykif,6.22.1,2025-04-17 14:01:17,Rogers,iOS,itunes_rss,2025-05-29,0,0,717dc521c778b071415df25c2fdd64f7
Down app,App is down and has errors all the time,1,wryborne,6.22.1,2025-04-17 05:02:59,Rogers,iOS,itunes_rss,2025-05-29,0,0,3576cc444bd545d9ee8b74362a1d7c5a
Super,J’adore l’application très simple a utiliser.,5,jujudere,6.22.1,2025-04-15 19:26:53,Rogers,iOS,itunes_rss,2025-05-29,0,0,6a5de400a0d1fc05a07a86aa697646a6
Bad Internet service,My package is for unlimited internet  and Roger’s Communications Inc has it rigged so that after a certain amount of hours used the modem will automatically disconnect from the network and the light will begin flashing and then the service will come back only for a minute or two then begins flashing again and then the system will stop working and it has been doing this all day today and when my bill comes via email on the 14th of the month of April 2025 then it will work again. False advertisement is what that is. They promised guaranteed service and that is not true.,1,JET$$$,6.22.1,2025-04-12 12:56:23,Rogers,iOS,itunes_rss,2025-05-29,0,0,8f8e335541d32cffaeba4dbd30995049
Billing,"If I put on automatic payments so, why Roger’s not deduct from that. And one more thing why you guys update a 2 months bill together 🤨 its hard to pay for survival person",2,Manjinde,6.22.1,2025-04-09 01:44:10,Rogers,iOS,itunes_rss,2025-05-29,0,0,3cfebd1e13065b56d9dce37f354ac372
Anti-competitive practices,"rogers bell telus all have the same price with the same amount of gigs.
The promote degeneracy over transparency.",1,donyrex,6.22.1,2025-04-08 17:22:58,Rogers,iOS,itunes_rss,2025-05-29,0,0,52b8a994f99b840ddbae8f9b91ea25d2
Change the picture,"When logging in, there’s a picture of a lady or guy with his or her hair everywhere. No idea why that’s there but it’s scary. He/she looks like the guy from Dumb and dumber, not Jim Carey but the other one.",1,ikeremella,6.22.1,2025-04-07 12:13:34,Rogers,iOS,itunes_rss,2025-05-29,1,1,0d919de01be50610f26f16ae4f5a5f3b
Bad IT,Somehow my email was changed with a typo. 2 departments couldn't change it. I tried to update online and through the app and nothing is working. I can't receive my bills and it has messed up my 2 phone upgrades! Rogers get your IT sorted out. This is ridiculous.,1,Frustrated!$&#,6.22.1,2025-04-05 22:49:38,Rogers,iOS,itunes_rss,2025-05-29,0,0,cc36422609999a5c3e6ae2fdd77f2d6b
No good,No good,1,Rogersnogood,6.22.1,2025-04-03 16:27:31,Rogers,iOS,itunes_rss,2025-05-29,0,0,cba6ed82d9e27007b804edae284b52c6
Expensive,It’s expensive now,2,Rojocereza32,6.22.1,2025-04-02 15:26:35,Rogers,iOS,itunes_rss,2025-05-29,0,0,933e01167da900d19de051bc38791fc4
Plusieurs bugs mais donc bien par la suite,Malheureusement dans mon cas l’application ce remets à zéro seul durant la nuit donc mon calcul repart à zéro plusieurs fois durant un mois. Apres avoir contacté le service technique l’app à fonctionner correctement le lendemain.,4,gbeuro82,6.22.1,2025-04-02 02:37:41,Rogers,iOS,itunes_rss,2025-05-29,0,0,a4b5c576ae9c509bd64578b8696555f4
Terrible,Every time I log in it tells me my password is incorrect. Have you reset it. Every single time. Ridiculous,1,Zero Integrity,6.22.1,2025-03-31 09:51:11,Rogers,iOS,itunes_rss,2025-05-29,0,0,dc4b36266f207cc3e5e28eda4213a919
Rogers as a whole,Garbage,1,Wish Roger’s was better,6.22.1,2025-03-31 08:55:26,Rogers,iOS,itunes_rss,2025-05-29,0,0,cb34e708ee39f0136a9a1041205988b9
Kssk Roger’s,👌💯🔝❤️👍,5,Sanchai Krish,6.22.1,2025-03-29 13:08:45,Rogers,iOS,itunes_rss,2025-05-29,0,0,e4fb68b348efa57faf3b013b0c0a5e02
Apple Pay,Add option to use Apple Pay to make bill payments. I don’t want to put my card details in every time.,3,northrnnr,6.22.1,2025-03-29 07:03:10,Rogers,iOS,itunes_rss,2025-05-29,0,0,af87c293d96d99463c0c253f7fe54b5e
Sign in,Takes forever to sign in,1,nfklfleşsksks,6.22.1,2025-03-26 08:03:28,Rogers,iOS,itunes_rss,2025-05-29,0,0,d1d826e7b701bcefa6eb379be6d72d44
Can’t log in,"For the past few days I’ve been trying to log-in into my account but I can’t it’s not the matter of I don’t know my user or password… it’s not loading. Every time I click sign in on the first page it would just take me to a blank white screen. I have tried turning my phone off, deleting the app, redownloading it again and again but it’s just not working can someone help… it’s getting annoying.",1,Tis’ I… sleepy,6.22.0,2025-03-25 18:07:18,Rogers,iOS,itunes_rss,2025-05-29,0,0,0fb53945569f5dbdda826ac08a17fad0
No cell service,"I have complained about this numerous times, but just like useless company Roger’s is nothing ever changes. If I was as delinquent as you clowns are about paying my bills as you are about providing services there would be hell to pay.",1,Mann on fire,6.22.0,2025-03-21 14:24:05,Rogers,iOS,itunes_rss,2025-05-29,0,0,91a5894b7d3ace7055eef96e5a95fd5a
Please stop singing me out,it always signs me out and i gotta sign in through a different site instead of just signing in the app and it keeps saying session expired.,3,kaibearbear,6.22.0,2025-03-17 20:00:28,Rogers,iOS,itunes_rss,2025-05-29,0,0,b1a9090fb1a56ed12d38090cb8ec9706
The worst ever service,"I had a terrible experience with Rogers’ wireless home internet. They provided me with a modem called Inseego, which was absolutely awful. The signal was weak, and it kept disconnecting on its own. After a month of no reliable service, I requested an exchange. Despite the ongoing issues, I was still charged. When I tried to cancel the service, I was informed that, because I financed the device, I would still be hit with a $300 fee, even though the same device costs $300 on Amazon. After 7-8 months, the remaining balance was still $300.

The customer service was another nightmare. I had to wait for over an hour just to speak with someone. Rogers provides the worst internet experience I’ve ever had, and I strongly recommend staying away from them.",1,Akhgf35678&),6.22.0,2025-03-14 16:52:05,Rogers,iOS,itunes_rss,2025-05-29,0,0,a0b31127975606930b19bfaee838b739
John,"The app has a problem with maintaining user login and access to account information. I have found (through trial and error) that I often have to shut down my iPhone and reboot in order to check data usage or pay bills. Like many Rogers products the app is adequate, just not good.",1,J-inBC,6.22.0,2025-03-13 16:31:13,Rogers,iOS,itunes_rss,2025-05-29,0,0,45d93cf818d027dca49b17d6548ca02d
Always error signing up,Won’t signing in one go,1,Qwertykeyborad,6.22.0,2025-03-13 10:30:25,Rogers,iOS,itunes_rss,2025-05-29,0,0,046aca5e397673ddb22f2f5806fea4bd
Worst company ever,Rogers is the worst company in all of Canada.  Complete idiots pulling scams on their customers all day long.,1,Ryaneaston1,6.22.0,2025-03-08 12:55:03,Rogers,iOS,itunes_rss,2025-05-29,0,0,dc908ef599251b3e456257ae45da1d78
Can’t log in,"Can’t access app features after I log in. I did the recommended troubleshooting but got a blank webpage.

Using iPhone 11 with iOS 18.3.1",1,Havoc606,6.22.0,2025-03-06 05:29:30,Rogers,iOS,itunes_rss,2025-05-29,0,0,5a187b0e5bc65106d3d8f85fec264a61
Unethical,This company continues to try to scam me by charging me these bogus charges on my bill,1,Jbeni,6.22.0,2025-03-05 18:12:24,Rogers,iOS,itunes_rss,2025-05-29,0,0,9bfd9afeadd2c65d8f6d79448758a587
Device return payment not updating since december 2024,I return my device last year but still they are charging me the amount that so unfair i think i should port my number to other carrier,1,ammy7575,6.22.0,2025-03-03 15:49:59,Rogers,iOS,itunes_rss,2025-05-29,0,0,b875705c1f0d8b0c6582f21ddd597ab7
Sign in issue,Not working properly and sign in page is not opening,1,maunil_shah,6.22.0,2025-03-03 11:42:44,Rogers,iOS,itunes_rss,2025-05-29,0,0,8933c87f367ef1c6fb3ede56e42ca5cd
The app won’t open I can only click on the guest sign in.  The actual sign in will not work.,Help- it’s frustrating,1,jovigurl07,6.22.0,2025-03-03 11:16:18,Rogers,iOS,itunes_rss,2025-05-29,0,0,d4137ee8f7f41cef9d82a9b6d5af8cf0
It’s a good app,It’s a good app but I wish it would just let me see the basic stuff like how much data I have and my usage as I don’t have the log in info because it’s a company phone before I used to be able to not log in and I could see my data and my usage.,3,sandroteti,6.22.0,2025-03-03 07:26:33,Rogers,iOS,itunes_rss,2025-05-29,0,0,f346ee3e44369902e76704391d9537d6
Terrible,No access to direct number for customer service.,1,pejakabraham,6.22.0,2025-03-02 10:02:45,Rogers,iOS,itunes_rss,2025-05-29,0,0,6b56fb483633d5922ba8355e0318d1a6
How?,How do we provide feedback on the app? 🙂,4,tbc1,6.22.0,2025-02-26 14:29:02,Rogers,iOS,itunes_rss,2025-05-29,0,0,6091df2c38d956eaf9f00dd1ad0f2a7d
Still can’t sign in on my account,Both the My Rogers App and the Rogers Xfinity App continue not to work I have contacted Rogers and they claim to have resolved the issue but I still can’t sign into my account from either apps. Very frustrating,2,spaz1048,6.22.0,2025-02-26 07:43:14,Rogers,iOS,itunes_rss,2025-05-29,0,0,3a2aefb5be289828edf4a3ee540fc2c4
Change my number flow has a bug,"It was really a bad experience using rogers change mobile number feature. I have three wireless numbers on my account. I tried changing one of my free number X2 to a new number instead, my primary line X1 got changed to new number Y1. seriously it was bad user experience.",1,ranjith rao,6.21.3,2025-02-22 18:42:50,Rogers,iOS,itunes_rss,2025-05-29,0,0,67548e873c810c24c1a8588bb957a5ad
it’s good service,🙏,5,Adnanriazgondall,6.21.3,2025-02-22 16:37:56,Rogers,iOS,itunes_rss,2025-05-29,0,0,c5279af755df1eac3ef4eb703b6b6e97
Please add schedule to enable or pause data.,The app is missing basic functionality such as scheduling data pauses,3,OlegFon,6.21.3,2025-02-20 08:27:05,Rogers,iOS,itunes_rss,2025-05-29,0,0,3a0a2f64a08830b837e26e9c5cc6ebe1
No,Hot garbage and useless app should be named MyCrapapp,1,Telus why,6.21.3,2025-02-18 13:19:04,Rogers,iOS,itunes_rss,2025-05-29,0,0,f7e209d9629d903c1b7c13812dc0bf6f
Rip,Made payment feb 13 2025 then get bill for 2 month’s payment they want!!!!!! Rip off,1,coingobblen,6.21.3,2025-02-17 11:06:58,Rogers,iOS,itunes_rss,2025-05-29,0,0,a3f539fe16e355e0414f71b73b480b9e
Slow services,Slow services,1,M khan afg,6.21.3,2025-02-17 00:39:07,Rogers,iOS,itunes_rss,2025-05-29,0,0,2cad338ce16d56cc683b529d74aaad20
Billing,Have to pay a high bill …win back team misguided and called Roger’s five times ..rogers put it on win back team and win back on Roger’s…plz don’t trust win back team,1,A misguided costumer..,6.21.1,2025-02-13 19:32:32,Rogers,iOS,itunes_rss,2025-05-29,0,0,b485762111866f24feadead7cb88cfdc
Dislike,"I don’t like Roger’s. I’ve been a customer for a while! A bit late on my bill cause we all get busy with life.
It would be nice if there were some sort of reminder that lets you know that your bill is due!",1,Caitdav1217,6.21.1,2025-02-12 06:02:48,Rogers,iOS,itunes_rss,2025-05-29,0,0,c706ac88234a5d6174fbe4aa185262ef
Useless,Worker in a store confirms that the app won’t work if you don’t have a cellular signal. Which is what happens when they cut you off when you failed to pay your bill on time.  Yet the app says you can manage your account anytime all the time even without an active cellular signal. Pretty sure that’s false advertising.,1,Zoful,6.21.1,2025-02-11 09:12:39,Rogers,iOS,itunes_rss,2025-05-29,0,0,f170e1d03afd64757302276bef0b6230
Compte affaires,Les comptes affaires ne fonctionne plus sur votre application! Votre site libre service va vraiment mal autant avec safari que chrome c’est ridicule,1,25753689,6.21.1,2025-02-08 15:11:36,Rogers,iOS,itunes_rss,2025-05-29,0,0,c3001183a9d049fa60454616ef646194
Why CardNumber field opens a qwerty keyboard. Its a number,"When i goto payments and try to add a CC l, I have to enter card number. In a good app, CC number field launches the number keyboard but in MyRogers, it launches a qwerty keyboard. Not a good user experience",3,bljt0315,6.21.1,2025-02-08 09:53:01,Rogers,iOS,itunes_rss,2025-05-29,0,0,9ffbabc57477b9ca47e839843efb45bd
Does not open,"Past 5 weeks it stalls at the login. 9 times out of 10, I never got to sign in",1,99EAnd,6.21.1,2025-02-05 09:54:53,Rogers,iOS,itunes_rss,2025-05-29,0,0,82489cdc2bf06322585dfe306137841d
"service never works, do not use rogers ever.","use something else instead, shaw is a consistently terrible service that refuses to update.
consistent service drops, internet is coax to the house, this company needs to be shut down with how bad the service is",1,reinminter,6.21.1,2025-02-04 19:37:09,Rogers,iOS,itunes_rss,2025-05-29,0,0,220c1d3f3184b23b945198b39f5b826e
Survey,"To :- Rogers Customer Experience Team ...What is the purpose of asking a customer to complete a survey & not answering the concerns or doing anything about it, I’m perplexed & very frustrated, I’ve been trying for a couple of months to get a few problems fixed.

Obviously I typed the previous message some time ago & thought when I talked to someone in billing that I had all my problems fixed now tonight (Feb.4th) I find I can’t watch the Oilers game, because it’s not showing on my Sportsnet channels.
Please, please, please for the sake of my mental health, before I lose my mind completely can somebody give me ALL Sportsnet channels.
To :- whoever reads this complaint, if there is such a thing as a file on my account you could find that I’ve been phoning & chatting online for months, every time I believe my concerns have been addressed something else crops up, if I thought for 1 minute that Telus would be any easier I would be cancelling my account with Rogers/Shaw immediately.
Hoping to hear from a rep. very soon.",1,Frustrated in A,6.21.1,2025-02-04 17:48:17,Rogers,iOS,itunes_rss,2025-05-29,0,0,dc0cffdb63f958c5b8ab443ce62e5bb2
Terrible app,"This app is absolutely trash. First off it always asks me if I’d like to allow the app to track my location or something to improve my data quality, and I always try to say yes because I’d love to have better data quality but the app does nothing when I tap the yes button or anywhere else it only works when I decline to allow them to track. It’s almost as if they’re just saying this to look good but can’t actually do it or won’t. Secondly why does the app log me out of my account every time if I’m haven’t opened it within the past week or so? Like I used to have bell before and I never had that problem why does the rogers app have it? Overall this app feels like it was built in 2006 it performs terrible loads insanely slow. Right now as I write this I’m trying to get access to my account through the app and I’m stuck at an infinite loading screen just to sign back in because the app logged me out. Absolutely terrible app and I will most definitely be switching to the superior competitor which is obviously bell.",1,Shadyshrooms,6.21.1,2025-02-03 17:30:52,Rogers,iOS,itunes_rss,2025-05-29,0,0,84890706cfd26aa68c928659e1bcbea5
Works terrible,In Dunbar - Kitsilano,1,Thomas Mellory,6.21.1,2025-02-03 06:23:12,Rogers,iOS,itunes_rss,2025-05-29,0,0,044f03adb7031229ae5090fdc81c84e6
I updated my account information a month ago,I updated my account information a month ago and now I’m getting a message that my bill is due and has not been paid. What is wrong with you guys??!?!?,1,iabttl,6.21.1,2025-02-02 14:47:26,Rogers,iOS,itunes_rss,2025-05-29,0,0,5d78e567943225ebe34709777a732b08
Needs Apple Pay,"It’s 2025, please implement Apple Pay so we can pay our bills easily.",3,Choji651,6.21.1,2025-02-01 12:40:26,Rogers,iOS,itunes_rss,2025-05-29,0,0,9e34591e07df25e058375d40cb0de37c
