id,app,platform,rating,date,content,old_category,new_category
fd433264-9524-4daf-8800-f28c537e0659,Rogers,Android,1,2024-02-07 06:31:11,"The live chat feature is a complete lie, don't ever expect getting customer support there, you won't get any chance talking to a human agent! And even when you asked and confirmed specifically for the pay per use plan while abroad, the moment you send a text or make a call your plan is forced to be changed into $15/day roam like home plan, without your consent or awareness. What's the point of pay per use plan when you force customers to pay roam like home without informing people? Bandits!!!",Customer Support,Pricing/Value Comments
b74c5363-cec0-4006-846e-4b99340b8046,Rogers,Android,2,2024-02-05 03:24:18,"I'm trying to download 15 times alredy, do not worck . Need to pay my bill, helllo rogers , can u guys fix this mess...",Customer Support,Billing
10902726227,Rogers,iOS,5,2024-02-04 16:56:13,"Rogers STILL doesn’t have my name right, nor have I received any statements since I requested (yet AGAIN!!) back December 18!!
As I never requested nor asked to be on email.  
Come on folks get it right. Be focused when speaking with clients who have waited the regular 45 minutes on hold to correct your mistakes!",Customer Support,Billing
10885457129,Rogers,iOS,1,2024-01-31 08:53:21,"When they bought Shaw they failed to notify me that my existing automatic payment would no longer work. I received zero support or information on this until three months later, a warning of an overdue bill and charges. When I tried to address is through their ‘support’ online they refused to take any accountability for it. Canada should have never approved the Shaw takeover and this is exactly the sort of big telecom behaviour that will continue until there is some actual competition in this space.",Customer Support,Billing
10867512794,Rogers,iOS,2,2024-01-26 13:55:26,Impossible to call Rogers. without being charged.   None of numbers they give you work. Keep getting bill saying I owe money but when get into account I am paid up.  Call from overseas and on hold for ever.  Collect call do not work when I try to call,Customer Support,Billing
ed5e0d01-65d0-4faa-bdd5-16034e83b3ab,Rogers,Android,1,2024-01-24 22:14:15,Bait and Switch. Signed up for a new account & a Samsung Flip5 for $10/mo. Went through everything with a salesperson through chat. Got the contract done & waited for delivery of the phone. Checked every day on the shipping status. 5 days later & it says I have no order. Contacted customer service & they cancelled my order. No reason. Then they tried to sell me the same phone for $25/mo. I'm pretty sure that's illegal! They said my account was cancelled too but it's still active.,Customer Support,Service Quality
10856977864,Rogers,iOS,1,2024-01-23 18:42:59,Wait time to long and customer service will not help very rude and not reliable,Customer Support,Service Quality
10848485053,Rogers,iOS,1,2024-01-21 11:38:59,If I would have the option to give 1 star I will definitely do that now long story short worst location 9 Worthington ave Brampton and store manager so called Aryan who sold iPhone pro max to strangers and changed my payment details time I found out everything he was not apologetic at all luckily I got the phone back by somehow and return the phone to the store he pulled my credit he doesn’t know what he is doing afterwards they never call me for.compensate neither for any service back office did nothing as well this is the way how they treat cx and leaked their personal information and share their identity poor service,Customer Support,Billing
ee7a7787-750d-4803-9278-489d7df19b0c,Bell,Android,1,2024-01-21 05:32:01,This app service is the worst. I can never make a payment on it. I always need to call it in again the worst.,Customer Support,Billing
7d8d777c-330f-4cca-bac1-5cb71b5614f5,Bell,Android,1,2024-01-18 09:06:32,I wish that collections would be more willing to work with their customers on payment arrangements.,Customer Support,Billing
10823139506,Rogers,iOS,1,2024-01-14 17:51:29,"Rogers have a big bug on their systems it seems are unable to solve and I am unable to reach the support team for too many reasons one of them they put you in an endless loop between different calling codes and if miraculously you get someone to answer you their usual excuses it is not their specialty and they turn you down or divert you to another department that either they shut the line in the front of your face or you get diverted again to an endless waiting queues. 
This is the worst support service I have ever received in Canada by far.

At the end the user ID I am using is my email and when I use it to login the app gives me error message that it cannot recognize the user id, then if try to register from scratch and use the same email it tells me this user id is already registered.

Horrible no way I can view my bill and can’t do anything except seeing the amount and able to do payment.

Roger’s you need to do really a better job or you will lose your customers so quickly",Customer Support,Billing
10812058202,Rogers,iOS,5,2024-01-11 20:37:56,"For first time my phone stopped working only had sos service. Then I was trying to talk with an agent but they Anna chat thing almost cut off my service and then I got a message saying to shut the phone off and on to restart my phone.
I literally just paid my phone bill last week I think, and my balance is 0 so I don’t understand why this happened to me. It was stressful and frustrating. Also why did the Anna chat thing almost cut off my service when I was trying to talk to an agent. That’s not fair and it doesn’t make sense. I still don’t know how to speak to a live person. I tried calling 611 and nothing worked.",Customer Support,Billing
bebdb7b3-0fb5-48eb-b0a5-d5cbe3915d3a,Bell,Android,5,2024-01-11 07:47:30,Great professional service,Customer Support,Service Quality
10808387435,Rogers,iOS,5,2024-01-10 20:26:40,AND VERY GOOD SERVICE,Customer Support,Service Quality
10808191654,Rogers,iOS,1,2024-01-10 19:02:29,"Came here to say this: in the last week I have been unable to upgrade, change SIM, change plans or really do anything outside of check my bill and my damned usage as a LONG TIME CUSTOMER it’s almost made me wanna cancel ALL my services, what good is this app if I  HAVE to call or speak to someone to do something I was promised the ability to do on my own?? FIX IT",Customer Support,Billing
a614c001-347d-4435-9327-73c19c836dba,Bell,Android,4,2024-01-05 09:25:59,I changed my rating from a 1 to 4. I was having issues accessing the app. For months it would say it couldn't connect to the Bell server. Bell customer service let me know I had to uninstal and then install the app in order to get it to work. Now it is working again. So it's fine when it works but a hassle if it doesn't.,Customer Support,Authentication
10757762220,Rogers,iOS,1,2023-12-28 23:37:35,Lack of support. Lack of good IT quality help,Customer Support,Service Quality
a31ab9cf-6ae6-42f3-8de0-418ff28f211a,Bell,Android,1,2023-12-27 12:03:11,"I was a loyal customer for almost 20 years. I left because the customer service was terrible, and I paid for device care for 18 months . When I went to use it, they said they couldn't find it on my account. Even though they've taken money for it the last year and a half. They offered me $50 off my device buy-out. Don't bother the company has gone way down hill!",Customer Support,Service Quality
c35a1e88-236b-4a15-86b3-9e2b37420355,Rogers,Android,1,2023-12-16 13:29:47,"Terrible up. Terrible service really outdated the worst and most expensive. Customer service too bad, f y Rogers",Customer Support,Service Quality
fd32557d-d059-4aff-8bb5-e60f7e3d5095,Bell,Android,1,2023-12-13 09:54:55,"very poor service, extremely frustrating",Customer Support,Service Quality
0c482742-fc4c-4807-bd86-17b0a075b483,Rogers,Android,5,2023-12-10 22:58:19,"There's a very supportive team over there at Costco,Marche Central, Montreal. Special shout out to Zikra.",Customer Support,Pricing/Value Comments
dd0ae9ac-8a66-49c4-bd2a-2fcb9153ebc9,Rogers,Android,4,2023-12-06 20:47:25,I was able to talk to a good agent at Rogers.He was able to fix my voicemail and bill problem right away.,Customer Support,Billing
2e3ec952-e741-486c-811a-c4c6331a7fa6,Rogers,Android,1,2023-12-06 09:56:22,"Terrible app. Wants to send security verification code to sms but doesn't. Can't get into the app. Help phone service on hold for 30 minutes. Finally got through and they disconnected. Crtc, pleeeease allow more competition.",Customer Support,Authentication
97a12e98-4a59-49f6-9b2d-d7491c9d3748,Rogers,Android,1,2023-12-04 15:45:26,It does not allow me to remove an account. Rogers automatically removed my original account and I have not been able to view my bill in months. I called in 3 months ago and the issue continues.i try to link my account myself and there is always an error message. I am going yo leave Rogers. There customer services is terrible and overall tech is even worse.,Customer Support,Billing
0d80777c-1f02-4d43-bd73-341dfb0993a0,Bell,Android,1,2023-12-02 11:28:51,"scamming scumbags, terrible customer service.",Customer Support,Service Quality
5beb0183-8f46-4a6b-8efe-7a443381e7c3,Rogers,Android,1,2023-11-28 00:25:22,Just had my sim chip ported from Shaw to Rogers and it installed Amazon Shopping without permission. And it will NOT uninstall. Tech support can help so reintalling OS and all apps. GIANT PAIN,Customer Support,Technical Issues
49d846d3-871a-41c9-8c2e-999903b70fcc,Bell,Android,3,2023-11-22 00:38:49,"Sometimes Technician don't understand that Seniors' reactions are slower and don't have the ability, or knowledge, of the Younger Generation.",Customer Support,Service Issues
03ff8027-6dea-43cb-8329-179457afd70e,Rogers,Android,5,2023-11-19 14:54:25,"Hasn't worked since day one, Well after working with customer service everything is working 💯 percent great service thanks",Customer Support,Service Quality
54ad3abd-c05d-4509-9345-fa629543c961,Rogers,Android,3,2023-11-15 07:35:25,Upgraded my internet to a faster package but the speeds were not reflecting that. Contacted customer support and they had no idea I was upgraded even though I have a confirmation email from them. Billion dollar company can't figure out the basics.,Customer Support,Billing
abc0e934-50f1-4fe8-a75c-5cee8d7e39f4,Rogers,Android,1,2023-10-11 14:27:18,Roger's is a poor service all around. They have you running around in circles,Customer Support,Service Quality
ad782ae1-f075-441d-9947-ecb33528b9eb,Bell,Android,5,2023-10-09 11:13:12,very happy with Fibe and customer support team and billing just now removing an unnecessary service fee. Thank you,Customer Support,Billing
5eca6342-2641-403a-80ac-8c272b9d7f4d,Rogers,Android,1,2023-10-08 17:41:06,"I have been with Roger's for less than 2 months. I have now been billed for 3 months. Over the last 7 weeks, I have found them hard to deal with. In this short span of time I have come to believe that this is the worst provider, for customer service",Customer Support,Billing
523daeac-1273-4120-93eb-dd89e7a84f31,Rogers,Android,5,2023-09-25 23:55:52,Great service,Customer Support,Service Quality
9ff3ed54-f1bf-41d9-954c-bff6b0f0fdb7,Bell,Android,2,2023-09-14 16:25:32,I want to pay my bill. I cannot get into my bell account on line.,Customer Support,Billing
4aa284d8-875d-466a-a0ec-81933fb8dcff,Bell,Android,1,2023-09-12 07:33:21,I use both bell for my internet and cell phone and it's really annoying trying to find someone to amalgamate my 2 bills. still haven't.,Customer Support,Billing
440ec187-f690-4fbf-8259-55daac8068b4,Bell,Android,5,2023-09-02 12:10:02,"bon service et à l écoute, j'aime bien paye mon compte avec cette méthode.",Customer Support,Service Quality
f8adaf35-d35d-4c3f-ab6e-91bf2ff16b00,Rogers,Android,1,2023-09-02 12:08:27,"Stop hounding me with robo calls. I don't want to deal with you. And... Your customer service is really, really, really bad. They don't understand simple words like ""I don't want to deal with Rogers anymore"". First called me from an 1888 number then VoIP Ontario number? Well. The second call did it. Your VoIP suck. Good bye.",Customer Support,Service Quality
c4e7483f-6477-41ad-ba38-2d6a57398f34,Rogers,Android,1,2023-09-01 07:15:17,"I can not sign into my business account.... **Update** Business support said there is no SMB app or support for an app. This app can not be deleted and is taking up space as a metaphorical paperweight. I'm very disappointed and wish I was told this before switching to Rogers, as this will make it difficult for my employees and myself to regulate user usage.",Customer Support,Authentication
dd25a88a-b533-4cbf-9382-b527692dab46,Rogers,Android,1,2023-08-28 10:43:30,"Terrible company, bad with credit reporting, bad about accepting payments, terrible support. Would never recommend to anyone.",Customer Support,Billing
f98a301a-ce22-4b6c-9cbf-8624ee4356eb,Rogers,Android,1,2023-08-11 07:35:30,Terrible at best like the customer service,Customer Support,Service Quality
f8b472a9-f72b-44e1-ada1-d7deddc9a14b,Bell,Android,1,2023-08-11 07:11:54,if I could give 0 stars I would. Terrible customer service.,Customer Support,Service Quality
eb43d8d5-0bed-453e-a082-6c54faa48bc4,Bell,Android,1,2023-07-18 12:05:46,"the service is Terrible and customer service seems very friendly and helpful But they don't put anything on your files. So every time you call, it's like you're calling for the first time. Very unhelpful when you have issues with your phone. Go to telus or Fido. run",Customer Support,Service Quality
239d1395-b3ab-4db7-a675-c21a39e5447f,Rogers,Android,1,2023-07-09 19:23:31,I have paused all my son's devices ànd while they are supposed to be paused I'm watching him on his phone watching utube videos while his ps4 is on in his room and his brother is on fortnite. All the while HIS DEVICES SAY.... THEY ARE ALL ON PAUSE. WTH??? I got Rogers because I could shut his devices down when he isn't allowed on them and he's laughing at me. I'm leaving And going to BELL if this isn't fixed asap.,Customer Support,Service Quality
bf6da885-08ea-407e-8768-1d17fa598748,Bell,Android,3,2023-06-26 19:56:03,"They still have problems with customer service agents not understanding English. No point in me answering their calls, as they dont comprehend.",Customer Support,Service Quality
8ae70209-b2f6-490a-aa42-380213f3cac7,Bell,Android,5,2023-06-18 11:50:47,Great service. tks,Customer Support,Service Quality
04cd1375-3283-4db2-8b81-f9ee176d53f2,Rogers,Android,1,2023-06-07 14:35:53,"I am more than disappointed in your Accounts Receivable System. I am sick of your robot ""Anna"" telling me that I am late on the 2nd and you ""human"" persons telling me my payment due date is on the 8th and to include my late fees??? This last time I paid in full on the 5th at the Bank of NS in Chilliwack and confirmed with your good person in N B(who actually confirmed my due date is the 8th and ""thanked me for my 5th pmt and there is no overdue charges"" I just received demand""no email tranfer""?",Customer Support,Billing
eac99d51-bbd0-42d3-ad76-2b8527d66996,Rogers,Android,1,2023-05-21 19:47:20,"Customer support is bunch of liars. Don't ever accept ""free"" deals from them. It's a scam.",Customer Support,Pricing/Value Comments
6624c31b-5676-4e6e-b2c1-49d4cc182768,Bell,Android,1,2023-05-19 02:39:58,"even though I was making payments EVERY month on a balance of phone purchase, Bell sent it to TransUnion because I didn't pay it in full, knocking my score down 56 pts. Unbelievable! I'm on Disability & was paying what I could. Deployable way to treat a customer!!",Customer Support,Billing
4ade0cea-15bc-4776-9ccf-c727f843fe03,Rogers,Android,1,2023-05-12 06:34:22,Need help with the bill which is being billed on my account and is not mine get it fixed be fore payment is made now,Customer Support,Billing
d5ed4d6c-8d4e-4847-bcfd-ed8136441c98,Rogers,Android,4,2023-05-11 22:53:08,"Hi, I don't know how to access my phone bill. It is not showing on the app once I log in. How do I proceed? Thanks.",Customer Support,Billing
e3b0b6e0-6c0c-4319-9a2e-be072a0ed0a8,Rogers,Android,1,2023-05-05 10:03:33,Cannot sign in to my account,Customer Support,Authentication
4b9ec198-b6e2-45b3-96c1-29fafcb4feed,Bell,Android,1,2023-05-05 06:44:47,you failed to update my account balance despite automatic update being authorized,Customer Support,Billing
24523af7-0ad0-4a1b-9274-4ee2e95b7ba1,Bell,Android,1,2023-04-22 19:33:00,"good connection...customer service is as bad as rogers. Need a better communications company than these 2 in Canada. App does not work anymore. I get stuck in a loop when trying to order channels. You click on A LA Carte, and then it asks you to log in, even though you already are. Then after succesful login it takes you back to homepage, and you are back to square one again.",Customer Support,Authentication
503a9a6f-9c2d-4c4a-b113-41ae55d31afe,Rogers,Android,1,2023-04-22 07:20:25,"My account had been suspended when I forgot my username and password. When I contacted Rogers to unlock, I was told to uninstall and reinstall. That didn't work. Then I was told my that account was now available again, I still couldn't get in. Don't want to be on the phone for hours trying to fix something that doesn't work.",Customer Support,Authentication
60291346-74a9-4296-a5d1-358f4bb4ae9d,Bell,Android,1,2023-04-06 06:23:31,with prior notice they suspended my account....even i always pay my bill on time.....,Customer Support,Billing
163ac6c0-5c9c-4d31-b311-b2080f5bd04c,Rogers,Android,1,2023-03-25 10:56:09,App is terrible. I have a small business account and have been logged into the app for close to 2yrs....now cannot log in and when I called customer service they tell me app no longer works for business customers. Seems Rogers is going backwards! Apparently can only use internet browser to get access. Not practical at all.,Customer Support,Authentication
105d8033-82fa-42d9-b797-7e18792c5fd5,Rogers,Android,1,2023-03-15 18:03:57,"None of my kids are able to login by using their phone numbers. Tech support tells me it is a problem with my device or account despite to: 1. We have various devices and most of them are from Rogers. 2. I am able to login with my user id, but it is not how I want to login myself or for my kids to login. 3. My friends (completely different accounts) can not login with their phone numbers either. The app was never perfect, but did do the job. Unfortunately, not anymore.",Customer Support,Authentication
598a35d6-e2ca-4e18-b956-17752cc154fd,Rogers,Android,1,2023-03-10 21:05:06,"The Rogers company overall has been down graded to ""POOR CHOICE"" this is not a recommended company. The MyRogers app no longer functions as it did. Profit has been prioritized and Customer service has been discontinued from what it was. Avoid Rogers for the sake of your mental health.",Customer Support,Service Quality
986fb54f-3fcf-4439-98dc-f1e14325fd78,Rogers,Android,1,2023-03-07 21:19:16,"Ever since I updated the app i am unable to log into my account. Both on the app and the website. I'm seriously considering swapping to another carrier, nobody at Rogers has been able to help me. I've been with them for over 15 years but I've almost had enough.",Customer Support,Authentication
a8892c9e-176c-4472-8efe-9e302ab1d2ea,Bell,Android,1,2023-03-06 15:32:19,"I gave it a 1 star review, only because there is no NEGATIVE number, I left Tellus mobility and Roger's internet and cable, for this, and it was the worst decision of my life, the service is AWFUL!!! Tech support is from somewhere in the Philippines and India, and 99% of the time you can't understand them because of the heavy accent. And for THAT alone, I will drop them when the contract is over. They don't have the Decency to hire Canadians, or they don't think we are smart enough.",Customer Support,Service Quality
77999d44-f94e-4e91-b03b-aa81bfaf5786,Rogers,Android,5,2023-02-28 09:51:51,Great Service and Friendly Agenta,Customer Support,Service Quality
d1513ec7-5bdd-4b4e-8a8a-ecf52442d08d,Bell,Android,2,2023-02-15 17:46:34,"Recently Feb 2023, I have big issues with Bell calling me offered cheaper service as loyal customer..sent me iPhone I never ordered Oliver called me after I received and asked for me to returned it not to Bell but to Lindsey,ON. He said by mistake it was sent instead of the new box and rouder for me to get a better price. I complained to Bell what I encountered within few days and my call was transferred to Fraud and Prevention they noted everything blocked the phone #. No one followed up.",Customer Support,Service Quality
faad08a8-0265-4319-bbaf-fd820d59b57d,Rogers,Android,1,2023-02-08 08:12:41,I'm no longer able to access My Roger's app. This occurred out of the blue. Tech support couldn't help me at all. I've uninstalled and then re installed but to no avail. Not impressed. I believe Roger's is more concerned with mergers than it's customers,Customer Support,Authentication
0b194565-f5c2-4079-8e6e-652168d2984a,Rogers,Android,1,2023-02-07 16:52:19,lve been trying for 2 weeks now .....why do l have to call in every time come on fix whatever is not working please and thanks,Customer Support,Technical Issues
e48fe92e-bc90-4d26-a192-fe3afa6c07c0,Rogers,Android,5,2023-02-06 06:10:59,Good service 👍,Customer Support,Service Quality
21a5688c-cdd3-4aa0-b9e4-9767b54329b1,Rogers,Android,1,2023-02-04 02:43:12,I made a payment the other day on friday and the balance of my bill is still the same and it's still telling me that I need to make a payment when I already did.,Customer Support,Billing
7b037e97-d933-47c4-b632-ecbce553db57,Bell,Android,2,2023-02-03 15:38:24,my switch to Bell had been a long and painful process. Right from the minute I purchased my new phone I have had nothing but headaches sorting my account and then new account out. So far the staff I have dealt with initially gave me wrong information and have spent several calls to straighten out things. Customer Service was polite and did assist me in setting things up correctly... finally.,Customer Support,Service Quality
3cf4dfc1-70db-4cdf-8e91-c042474a6c3f,Rogers,Android,2,2023-02-01 14:33:48,Multiple times my account has been unlinked from the app and I've had to call tech support to relink it. Very annoying,Customer Support,Technical Issues
37d35fbd-a42d-44b2-aae8-210e24fd763c,Rogers,Android,5,2023-01-27 07:31:18,"Beey easy to navigate and do what I need to to pay my bill, view and monitor my data, amd get the support I need from rogers",Customer Support,Billing
b6f06e60-4f67-4965-bfdd-c001ceed3cf2,Rogers,Android,5,2023-01-26 22:11:12,Good but needs clarification on iPhone warranty and insurance coverage and plan activation,Customer Support,Service Quality
451a4bf3-6b1d-4f69-8565-1e706b1f6d71,Rogers,Android,1,2023-01-20 15:10:26,I am new to Canada and recently activated my Rogers Internet service. I set a pre-authorized payment option in the application. The customer service team also informed me that I don't have to worry about paying on time as it's supposed to automatically deduct from my account. Today I see they haven't made the deductions and on top of it have put additional charges of late payments. This is very poor service standard.,Customer Support,Billing
168eefe4-7ed9-45c0-a389-cd61d9342188,Rogers,Android,1,2023-01-17 14:40:23,"Won't open! Tells me that I have to upgrade. When going to app store says it's installed but still won't open. Tells me to upgrade repeatedly. The app wasn't the greatest before... even worse now! Talked to service reps on the phone, trying to help me make this app work. Still no success. Nothing but frustration. Cannot uninstall only update which does nothing. Tech support is confused, and I am less than happy. At least I was able to see and pay my bill on this app before. Now horrible.",Customer Support,Billing
d0d96537-d508-4481-8e6f-fa1ac4bec677,Rogers,Android,2,2023-01-17 12:27:29,Absolutely dread dealing with Rogers customer service,Customer Support,Service Quality
fee5cf37-15f6-4554-bb46-fbcbf2f59e4f,Rogers,Android,4,2023-01-13 15:58:13,Mark from customer service was amazing! Thank you Mark!,Customer Support,Service Quality
770c3fcd-cfb7-449c-90c6-ee7434edebca,Rogers,Android,1,2023-01-10 18:55:58,"I've been trying to update and download it to my new phone for the past hour and a half! I've called Roger's 3 times and keep getting dropped calls, this is horrible!",Customer Support,Service Quality
5605f80a-f81b-4e7f-975d-7960549b60dd,Rogers,Android,1,2023-01-06 07:21:33,"I have been unable to exchange my flex channels on the app for months and am still unable to. Rogers solution? Call in every time I want to exchange a channel. Rogers quality and customer service have been going directly down the tubes and their outtages are getting more and more frequent and more and more often. Edit: no thank you, I do not want to reach out to you, your customer serivce is terrible and I'm not wasting hours on the phone to try and resolve it.",Customer Support,Service Quality
1a26c845-37e7-4d5a-89d5-8c7ab38b4503,Rogers,Android,5,2023-01-05 20:12:46,Everything works as it should and the customer service agents always have great advise and help no matter what.,Customer Support,Service Quality
37e40ca5-197d-4004-9ee7-f479d6f395b4,Rogers,Android,3,2022-12-28 11:01:47,Hard to talk to human. Payment one day late because of lost card. Needed to change payment card,Customer Support,Billing
8ee89b9a-b6d0-4ffb-8aed-eca608b82610,Rogers,Android,5,2022-12-27 11:19:36,Excellent service,Customer Support,Service Quality
6a38d0aa-1cbd-4730-ae88-98d9d74e9212,Bell,Android,1,2022-12-27 10:25:26,as a loyal customer for nearly 20 years .the customer service is nowhere near the same.its horrible. good luck,Customer Support,Service Quality
d5caabf5-2014-44dc-bef9-3dd388111e7f,Rogers,Android,2,2022-12-23 10:36:03,"It's slow and clunky and never really remembers my credentials. I'll give it points for being slightly better than their website, which is somehow worse. Rogers does have excellent customer service though. One of the biggest reasons I've been with them for 18 years. They just need to step up their app and website game.",Customer Support,Service Quality
698dc9ea-e563-4272-ad69-522c777a7098,Bell,Android,1,2022-12-23 10:05:21,Worst customer service,Customer Support,Service Quality
ced4de24-e068-4437-a8d0-62d28ca678e0,Rogers,Android,2,2022-12-21 15:03:37,"Not very impressed, I made (or so I thought) my payment on the 19th but apparenytly it didnt go through making me late with my 1st payment. Also I have been trying to grt ahold of someone to help rxplsin s billing issue and The live chat doesnt ever seem to work and Anna just keeps sending me from billing inquires to inquires. Frustrating!!",Customer Support,Billing
52ba9e77-55bd-46f8-b43f-eb9295ed0247,Bell,Android,1,2022-12-21 06:28:28,"I've been using Bell.ca to sign in and make online payments. Now I'm unable to sign in. I changed my password last night, paid my bill via credit card, yet I didn't receive notifications that you received the payment. I just to check if you received the payment and your site says I have the wrong username or password. What is going on. Why you can't correct your app. We don't have time to try make payment then check if you received it.",Customer Support,Billing
bd4aa96c-7e66-4e06-8cd6-3cd2854fe69e,Rogers,Android,5,2022-12-20 10:04:07,Great app and customer service from Rogers.,Customer Support,Service Quality
5867b136-d55a-403f-b6ff-b9a2fb45f0c0,Rogers,Android,4,2022-12-20 09:38:10,Decent clear but wishing had better access than the computer. To chat with a live person would be best. The computer is not smart enough.,Customer Support,Authentication
56fb13c5-d556-42c7-8742-60bbebeba25c,Bell,Android,1,2022-12-15 09:26:32,"Don't ever try to make payment arrangements. On two separate occasions I attempted to do so, the app showed the arrangement I made and I confirmed. I then received an email stating I had agreed to pay the full balance the very next day. The first time this happened I called bell and they fixed it. The most recent time it happened they insisted there was nothing they could do and that I had to stick to the arrangement it was showing, despite me having proof of the actual arrangement.",Customer Support,Billing
f34c9ea5-3412-4fd4-b863-471321945bda,Bell,Android,4,2022-12-14 04:32:51,bon service,Customer Support,Service Quality
ed9ad7cd-5791-4f15-bacf-b472c6e0728c,Bell,Android,1,2022-12-10 13:35:53,Le service n es pas bon nous au 212 6ie avenue pas de telicision depuis ce matin quand von tillrepace service sa fait dure comme compagnie,Customer Support,Service Quality
68af2576-372a-4206-8309-ad765056f06e,Rogers,Android,1,2022-12-08 07:57:32,This is the worst company their customer service is --10 they always overcharge you if you don't look at your bill. When you call them you spend hours on the phone resolving your issues,Customer Support,Billing
8ef3dd7d-99f1-4a69-ab65-945bf720fde0,Bell,Android,1,2022-12-02 06:00:14,impossible to deal with. crooks. you're just a number. Can't deal with any of your problems in store. Instead you have to talk to a human robot over the phone who can only do what there program allows them to do. Rude also.,Customer Support,Pricing/Value Comments
06583b01-a48c-44e4-ac3e-7e92f174ccea,Bell,Android,1,2022-11-28 05:45:06,"After getting 8 days of service received the full month invoice. According to the customer support, all telecommunications companies takes the advance payment.",Customer Support,Billing
c572d430-c00c-4456-980f-2ccf733e2011,Rogers,Android,1,2022-11-24 01:59:36,The latest update on nov 2nd will not allow me to log in. It says I have no accounted linked in my email or username. I chatted with support and I had to uninstall the update in order to be able to log in and see my account details. Please fix this issue asap!,Customer Support,Authentication
c20fdb25-a8f8-4fac-8807-25ba4aef8356,Rogers,Android,5,2022-11-20 10:21:04,"20/11 update #2 I originally started this review with one star, because since the last Rogers update I could not access my account through the app. Today I had a 2 hours chat assistance with Tracy and it is everything sorted out. The update affected some how my Google settings and I got my husband to find the error. I am updating my review to a 5 stars because Tracy was great, polite, extremely patient and knowledgeable. Thank you,",Customer Support,Authentication
d33f1891-76d3-44dc-8ed7-95f2a93a8632,Rogers,Android,5,2022-11-16 07:55:42,Helpful customer service,Customer Support,Service Quality
6a4681bf-f131-4c9a-b322-d2736dd6bd28,Rogers,Android,1,2022-11-10 18:34:32,"The app itself is super buggy- Rogers as a whole, well you could call it buggy too. Rolling outages at least once a year, customer service isn't great, policy is to deny, deflect, deny.",Customer Support,Service Quality
a6a2e7b4-0c8c-4658-b2de-15e8db00c3e3,Rogers,Android,1,2022-11-04 16:29:34,Rogers is a garbage company. Their customer service is terrible. Go with any other ISP if you can.,Customer Support,Service Quality
547e7a50-523c-4ab4-9436-8e92cc37598b,Rogers,Android,2,2022-10-31 20:31:08,Wouldn't update my payment information so a misssed payment showed up on my bill. After 2 times I was finally able to update info.,Customer Support,Billing
638c4bc7-0365-4436-819f-fe48d2971bcf,Bell,Android,1,2022-10-29 13:02:27,well there's no service for me. the majority of agents are not good at all and there's no QC with the company and the customers.,Customer Support,Service Quality
6b3c1d41-9df2-4927-94d5-049401bff611,Rogers,Android,1,2022-10-25 05:43:41,Awful customer service. The agents at Rogers outlet don't know anything about service. As a matter of fact they don't know anything but give the customer service number which is mostly busy. Maybe because there are so many issues that the company gives a bond eye to.,Customer Support,Service Quality
c44bc70a-637e-4d55-ad7a-384caa31771b,Rogers,Android,1,2022-10-24 13:44:02,Rogers has become THE WORST for customer service and I'm VERY HAPPY my contract has now been fulfilled and I can finally go to a RELIABLE telecommunications company.,Customer Support,Service Quality
287cd4a2-8186-4d5d-b9f5-16e227d2a2af,Rogers,Android,1,2022-10-21 13:28:10,"poor service from Rogers customer service, wrong sell from sales team and rogers will take away discount after 2 years. Pathetic",Customer Support,Service Quality
2accf81e-9322-4d1f-8f3f-a85b13bab55f,Rogers,Android,5,2022-10-21 05:30:34,Today morning 21.10.2022 igot a issue with my internet and i called them the guy name park gave a good service i really appreciate his service and the pleasant way of talking thank you,Customer Support,Service Quality
b0d70116-c757-4f5e-a48c-9d4adfb40a73,Rogers,Android,1,2022-10-18 05:30:39,Terrible app that will have you going around in circles if you're trying to contact support. It's simply doesn't work at all right now. And also be warned if you order a new phone it will show up by the worst delivery service in the world. Purolator and you must be home to sign for it. So be prepared to take a day off work to be home. Biggest regret of my life is going with Rogers for a second time. So stupid,Customer Support,Service Quality
a3f15bec-3509-4c2a-92d5-63a4154df0eb,Rogers,Android,2,2022-10-04 09:21:56,Poor service,Customer Support,Service Quality
14a58858-75a9-4c71-9e1d-e9a9df451ba0,Rogers,Android,1,2022-09-26 17:34:56,Rogers app and rogers customer service are the worst in the world. App keeps freezing..customer service makes you wait for 119mins before they answer....😫,Customer Support,Service Quality
9b80e5f7-7b04-4b85-a375-89c662998644,Rogers,Android,1,2022-09-23 09:13:26,"Set up auto payment credit card and ensured I set it up a week before my internet bill was due but it didn't register and now I'm a week late for my internet bill. UPDATE: The forum was no help, said I should've waited an entire billing cycle which is ridiculous and never stated anymore and that I should've paid in full just in case, AFTER THE FACT like??? Still keeping the 1 star review, all this just reinforcing the 1 star. Anyone reading this, think twice before trusting what Rogers says.",Customer Support,Billing
0c1a161d-30ca-4276-9305-3b782b782d41,Rogers,Android,1,2022-09-21 07:02:45,Can't find help here for my home monitoring. We can't get access to it,Customer Support,Authentication
d71f755f-82d5-433a-be0e-537695355b93,Rogers,Android,1,2022-09-20 18:31:12,Customer service issues. They over charge me and i called on customer service and asked to talk manager they said they call back in 48 hrs. Now almost 1.5 week. Still waiting for call.,Customer Support,Billing
